timestamp,price,jup_li_zscore7d_signal,ba_oi_zscore7d_signal,cme_oi_zscore7d_signal,all_miner_outflow,binance_btc_inflow,binance_btc_netflow,binance_btc_outflow,long_term_holder_sopr,MVMR,short_term_holder_sorp,WBTC_long_diff,WBTC_short_diff,all_miner_reverse_usd_diff,binance_reverse_usd_diff,btc_network_difficulity_diff,btc_network_hashrate_diff,exchange_stable_ratio_diff,open_interest_diff,realized_cap_diff
2024-11-08 15:00:00,76423.3,-0.2118165749589366,-1.7765530926803423,-2.645051629308461,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 16:00:00,75916.5,-0.21455643548558,-1.753635988425802,-2.581676872171126,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 17:00:00,76390.0,-0.2173038109965193,-1.731335659250976,-2.5219806260183826,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 18:00:00,76803.0,-0.2200587932888979,-1.7096225061518937,-2.4656070599435718,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 19:00:00,76894.4,-0.2228214752349595,-1.688468881604366,-2.412246851761479,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 20:00:00,76563.5,-0.2255919508014564,-1.667848926659694,-2.3616296427322574,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 21:00:00,76463.4,-0.2283703150694481,-1.647738424374953,-2.3135179372587373,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 22:00:00,76350.0,-0.2311566642545134,-1.6281146676756424,-2.2677021314095627,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-08 23:00:00,76482.2,-0.2339510957273935,-1.6089563399996074,-2.223996431351689,15389.08225495,15632.22480819,-4609.926824459999,20242.15163265,1.71115635,2.27056104,1.03364223,2810454.994103976,652376.8243224192,281987834.3013458,-89623614.9296112,0.0,15158676014.94226,-0.0799594399999996,-111082065.8866005,1629386527.3754883
2024-11-09 00:00:00,76409.5,-0.8227073485936696,-1.9401877384673043,-2.5817790139921417,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 01:00:00,76300.0,-0.8321893927465984,-1.9059343809023968,-2.5158973733547247,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 02:00:00,76418.6,-0.8418296385638289,-1.872950339087736,-2.453998935651198,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 03:00:00,76330.0,-0.851633404853088,-1.8411520743563388,-2.39568033965056,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 04:00:00,76369.6,-0.8616062643760606,-1.8104635188962983,-2.340593274582457,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 05:00:00,76540.0,-0.871754059766015,-1.780815234571726,-2.288435166766705,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 06:00:00,76493.5,-0.8820829206851014,-1.7521436847421274,-2.238941723440446,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 07:00:00,76523.9,-0.89259928233722,-1.7243906015562962,-2.191880911244531,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 08:00:00,76540.0,-0.9033099054650562,-1.6975024342603888,-2.1470480540294856,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 09:00:00,76545.2,-0.9142218979742274,-1.671429866530295,-2.1042618120207943,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 10:00:00,76451.4,-0.9253427383435224,-1.646127392840837,-2.063360860921239,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 11:00:00,76478.6,-0.9366803009985638,-1.6215529455160915,-2.024201131306573,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 12:00:00,76269.5,-0.9482428838467382,-1.5976675654409944,-1.9866534998685808,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 13:00:00,76406.4,-0.9600392381947064,-1.574435110513192,-1.950601847585044,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 14:00:00,76345.1,-0.9720786012964028,-1.5518219968220277,-1.9159414177992704,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 15:00:00,76305.7,-0.9843707318096075,-1.5297969682946124,-1.882577420933464,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 16:00:00,76065.9,-0.99692594847384,-1.508330891176435,-1.8504238431926885,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 17:00:00,76210.7,-1.0097551723616314,-1.4873965702386127,-1.8194024249058096,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 18:00:00,76337.8,-1.0228699731006234,-1.4669685840442233,-1.7894417806586638,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 19:00:00,76195.2,-1.0362826195156396,-1.447023136977184,-1.760476638520128,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 20:00:00,76271.8,-1.050006135199855,-1.4275379260505785,-1.732447179755295,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 21:00:00,76431.1,-1.0640543595928618,-1.4084920207772398,-1.705298463696255,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 22:00:00,76510.6,-1.0784420152232814,-1.3898657546115585,-1.6789799250782516,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-09 23:00:00,76675.1,-1.093184781865857,-1.3716406266643797,-1.6534449332835108,11715.15204029,11911.24902647,-6663.80444496,18575.05347143,1.8119012,2.28433658,1.02560423,2068039.8478952425,2608911.8639686303,412605616.9430695,-221168107.90989685,0.0,-70740488069.73059,-0.1696164400000004,268825009.0516243,1637129534.5288086
2024-11-10 00:00:00,76880.0,-1.5608102780301314,-1.044003593719251,-1.763428482774014,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 01:00:00,76703.5,-1.5468050219232998,-1.031983979042554,-1.735358351035117,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 02:00:00,77029.5,-1.5330482888162729,-1.0201177657101428,-1.7081720359400094,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 03:00:00,77204.0,-1.5195320422080183,-1.0083998370574228,-1.6818187647614034,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 04:00:00,79273.7,-1.506248604684008,-0.9968252680587536,-1.6562517206316982,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 05:00:00,79190.7,-1.49319063746693,-0.9853893148776628,-1.631427652430677,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 06:00:00,78992.7,-1.480351121374577,-0.9740874050504784,-1.6073065306940797,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 07:00:00,78858.2,-1.4677233390718696,-0.9629151282558618,-1.583851243255773,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 08:00:00,79170.1,-1.4553008585142246,-0.951868227626434,-1.5610273253072144,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 09:00:00,79414.7,-1.4430775174888308,-0.9409425915624544,-1.5388027193623868,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 10:00:00,79595.2,-1.4310474091687515,-0.9301342460105976,-1.517147561285518,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 11:00:00,79926.7,-1.4192048686022982,-0.9194393471737888,-1.4960339890977985,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 12:00:00,79707.0,-1.4075444600668512,-0.9088541746207274,-1.4754359717477048,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 13:00:00,79779.0,-1.3960609652225209,-0.898375124766169,-1.4553291554236691,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 14:00:00,79546.6,-1.3847493720064463,-0.8879987046950999,-1.4356907253205526,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 15:00:00,79735.1,-1.3736048642135663,-0.8777215263060789,-1.41649928105314,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 16:00:00,79836.1,-1.3626228117142924,-0.8675403007505922,-1.3977347241493925,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 17:00:00,80425.4,-1.3517987612634637,-0.8574518331471963,-1.379378156260238,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 18:00:00,80631.8,-1.341128427858829,-0.8474530175504194,-1.3614117868971871,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 19:00:00,79793.4,-1.330607686610542,-0.837540832155964,-1.3438188496586445,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 20:00:00,79015.5,-1.3202325650864026,-0.8277123347248289,-1.3265835260343386,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 21:00:00,79931.9,-1.3099992361001351,-0.8179646582101954,-1.3096908759882016,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 22:00:00,80683.7,-1.2999040109128148,-0.8082950065718854,-1.2931267746157435,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-10 23:00:00,80410.0,-1.2899433328196233,-0.7987006507640796,-1.276877854254992,6058.70319371,5664.46244039,594.7446532200001,5069.71778717,1.84415977,2.28747047,1.01215608,1455647.9111607743,-4285739.62309987,121632408.3209076,137813218.69705963,0.0,-15158676014.94226,-0.0197144099999997,-532381697.3545647,513662224.6549072
2024-11-11 00:00:00,80618.9,-2.0364363264247025,-1.3192227231612337,-1.2610336490241132,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 01:00:00,81246.0,-2.0001137350874387,-1.3031912327196982,-1.2454787684888595,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 02:00:00,81477.7,-1.96520431176119,-1.2874760758569503,-1.230201991209856,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 03:00:00,81662.4,-1.931612044727547,-1.2720655642197034,-1.2151926600781628,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 04:00:00,81480.7,-1.8992498122313803,-1.256948659492113,-1.2004406454473042,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 05:00:00,80778.5,-1.868038348435633,-1.2421149338743516,-1.1859363111728147,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 06:00:00,80940.5,-1.837905352794115,-1.227554534092608,-1.1716704832946478,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 07:00:00,81147.9,-1.808784719899566,-1.2132581486503322,-1.1576344211255618,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 08:00:00,81270.9,-1.780615870998652,-1.1992169780665192,-1.1438197905333525,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 09:00:00,81718.1,-1.7533431716752708,-1.1854227078789974,-1.1302186392265552,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 10:00:00,82010.0,-1.7269154228681565,-1.171867484220234,-1.1168233738727114,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 11:00:00,82168.7,-1.7012854145457037,-1.158543891799959,-1.1036267388955052,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 12:00:00,82180.0,-1.6764095331159152,-1.1454449341537782,-1.090621796812563,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 13:00:00,81850.4,-1.652247415084426,-1.1325640160403845,-1.0778019099894445,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 14:00:00,82513.4,-1.6287616406523908,-1.1198949278920696,-1.065160723697747,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 15:00:00,84114.2,-1.6059174619187402,-1.1074318322446703,-1.0526921503763942,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 16:00:00,84263.1,-1.5836825611575611,-1.0951692520941785,-1.0403903550051887,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 17:00:00,84638.7,-1.5620268353120226,-1.083102061148102,-1.02824974150884,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 18:00:00,85932.6,-1.5409222034067125,-1.0712254759614,-1.0162649401179835,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 19:00:00,86181.0,-1.520342434050072,-1.0595350499688496,-1.0044307956212213,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 20:00:00,86926.0,-1.5002629905939406,-1.0480266694495968,-0.9927423564492178,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 21:00:00,87989.2,-1.4806608918512127,-1.0366965514851083,-0.9811948645383284,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 22:00:00,88089.0,-1.4615145865553334,-1.025541243999878,-0.9697837459272428,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-11 23:00:00,88728.9,-1.4428038399859051,-1.014557628005717,-0.9585046020457754,13715.24039646,13537.17060556,1881.035386810001,11656.13521875,1.96820215,2.39171664,1.04197639,2667578.745155394,1220556.229507666,2718209081.0733795,2414502225.339943,0.0,45476028044.82678,0.34045945,697658546.1385422,1760554249.1958008
2024-11-12 00:00:00,89065.9,-3.4235179386271364,-1.9831710724138392,-2.864269144376281,16892.38336314,17170.39197888,-299.62141512000017,17470.013394,1.88434876,2.6222159,1.06224845,8976175.526425458,6297066.769351593,21806930154.63826,4968665384.931641,0.0,-60634704059.76904,0.5902531599999996,1921318208.5006864,4168197725.494385
